,INSTNM,CITY,ZIP,LATITUDE,LONGITUDE
5361,Cosmo Beauty Academy,Sacramento,95821-6800,38.62883,-121.401027
5362,Paul Mitchell the School-Fresno,Fresno,93710,36.809778,-119.78243700000002
5363,Unitek College,Fremont,94538,37.50904,-121.96176100000001
5364,Gurnick Academy of Medical Arts,San Mateo,94403,37.547377000000004,-122.30761799999999
5365,Paul Mitchell the School-East Bay,Pleasant Hill,94523,37.94492,-122.061226
5366,South University-Richmond,Glen Allen,23060,37.647059999999996,-77.599967
5367,South University-Virginia Beach,Virginia Beach,23452,36.8336,-76.124288
5368,Aveda Institute-Denver,Denver,80202,39.745214000000004,-104.99275800000001
5369,Paul Mitchell the School-Colorado Springs,Colorado Springs,80903,38.832889,-104.828339
5370,The Salon Professional Academy-Colorado Springs,Colorado Springs,80918,38.896966,-104.750884
5371,Paul Mitchell the School-Delaware,Newark,19702,39.62274,-75.680231
5372,Future-Tech Institute,Miami,33135-4142,25.7646,-80.251401
5373,Fred K Marchman Technical College,New Port Richey,34653,28.271196000000003,-82.691779
5374,The Salon Professional Academy-Ft Myers,Fort Myers,33907,26.595568,-81.887326
5375,Universal Spa Training Academy,Downers Grove,60515,41.796008,-87.99384
5376,The Salon Professional Academy-Evansville,Evansville,47715,37.987320000000004,-87.483521
5377,Tri County Regional Vocational Technical High School,Franklin,02038,42.094957,-71.421577
5378,Compass College of Cinematic Arts,Grand Rapids,49503,42.961875,-85.66706500000001
5379,Nova Academy of Cosmetology,Rochester,55901,44.085370000000005,-92.509748
5380,SAE Institute of Technology-New York,New York,10011-4552,40.741353000000004,-73.999073
5381,Sage School of Massage & Esthetics,Bend,97703,44.058731,-121.358102
5382,Peloton College,Dallas,75206,32.861996999999995,-96.76935300000001
5383,ABC Beauty Academy,Richardson,75081,32.931698,-96.685333
5384,Salon & Spa Institute,Brownsville,78520-8809,25.938910999999997,-97.508606
5385,American Beauty Academy,Payson,84651,40.034634000000004,-111.733488
5386,Summit Salon Academy,Tacoma,98409,47.223485,-122.472325
5387,Paul Mitchell the School-Milwaukee,Pawaukee,53072,43.044227,-88.257785
5388,Touro University Worldwide,Los Alamitos,90720,33.808683,-118.057754
5389,Touro University California,Vallejo,94592,38.085479,-122.263949
5390,The Chicago School of Professional Psychology at Washington DC,Washington,20005,38.90163,-77.03307099999999
5391,Touro University Nevada,Henderson,89014,36.043189,-115.02401200000001
5392,Herzing University-Kenosha,Kenosha,53144,42.603889,-87.857452
5393,Herzing University-Brookfield,Brookfield,53005,43.035738,-88.11099399999999
5394,Texas A&M University-San Antonio,San Antonio,78224,29.304762,-98.52417
5395,Fortis Institute,Houston,77060,29.937440000000002,-95.395051
5396,Southern Careers Institute-Brownsville,Brownsville,78520,25.936988,-97.501124
5397,Southern Careers Institute-Harlingen,Harlingen,78550,26.20385,-97.67528100000001
5398,Strayer University-Global Region,Washington,20005,38.90485,-77.034001
5399,Kenneth Shuler School of Cosmetology-Florence,Florence,29501,34.238425,-79.80945
5400,Fortis College-Columbia,Columbia,29210,34.01512,-81.08180899999999
5401,California University of Management and Sciences,Anaheim,92801,33.848301,-117.95846
5402,Ross Medical Education Center-Davison,Davison,48423,43.021829,-83.516551
5403,Ross Medical Education Center-Granger,Granger,46530,41.717835,-86.174277
5404,Ross Medical Education Center-Niles,Niles,44446,41.212037,-80.746465
5405,Ross Medical Education Center-Canton,Canton,48187,42.324442,-83.482675
5406,Pima Medical Institute-Houston,Houston,77041,29.838306,-95.562287
5407,Illinois Media School-Chicago Campus,Chicago,60605,41.874959999999994,-87.627971
5408,Platt College-STVT-San Antonio,San Antonio,78216,29.355990000000002,-98.4891
5409,Concorde Career College-Dallas,Dallas,75243,32.91856,-96.741711
5410,Concorde Career Institute-Orlando,Orlando,32803,28.55984,-81.34042099999999
5411,Concorde Career College-San Antonio,San Antonio,78229,29.490029999999997,-98.582351
5412,Johnson & Wales University-Online,Providence,02903,41.819956,-71.41277
5413,Fairfax University of America,Fairfax,22030-0000,38.84905,-77.347751
5414,Geisinger-Lewistown Hospital School of Nursing,Lewistown,17044,40.619424,-77.567654
5415,Moreno Valley College,Moreno Valley,92551,33.887440000000005,-117.20271000000001
5416,Brittany Beauty Academy,New York,10018,40.750577,-73.985067
5417,Onondaga School of Therapeutic Massage-Rochester,Rochester,14607,43.159086,-77.584781
5418,Norco College,Norco,92860,33.917387,-117.57021200000001
5419,Dorsey School of Business-Saginaw,Saginaw,48603,43.47055,-83.973056
5420,Milan Institute of Cosmetology-La Quinta,La Quinta,92253,33.711954,-116.28834099999999
5421,Milan Institute-Boise,Boise,83709,43.59086,-116.29519499999999
5422,Milan Institute of Cosmetology-El Paso,El Paso,79936,31.749325,-106.300156
5423,Universal Technical Institute-Dallas Fort Worth,Irving,75063,32.93806,-97.012741
5424,Finger Lakes School of Massage,Mt. Kisco,10549,41.21715,-73.718373
5425,American School of Nursing and Medical Careers,Manchester,03103,42.997765,-71.468655
5426,Harris School of Business-Upper Darby Campus,Upper Darby,19082,39.960924,-75.259226
5427,Cortiva Institute-New Jersey,Wall,07719,40.150539,-74.096838
5428,ICPR Junior College-Manati,Manat,00674,18.429025,-66.493841
5429,Artistic Nails and Beauty Academy-Lakeland,Lakeland,33801,28.053634000000002,-81.94718
5430,American Sentinel University,Aurora,80014-6510,39.67661,-104.831161
5431,Hawaii Medical College,Honolulu,96814-3518,21.295112,-157.847678
5432,Carolina College of Hair Design,Asheville,28806-2711,35.584088,-82.60153299999999
5433,Remington College-Heathrow Campus,Lake Mary,32746,28.784765000000004,-81.359465
5434,College of Massage Therapy,Blackfoot,83221-1758,43.193422,-112.346975
5435,Platt College-Miller-Motte-Jacksonville,Jacksonville,28540-5901,34.753428,-77.41384000000001
5436,Platt College-Miller-Motte Technical-Augusta,Augusta,30907-0921,33.494994,-82.086986
5437,Platt College-Miller-Motte Technical-Conway,Conway,29526-9508,33.788821999999996,-78.993461
5438,Aveda Institute-Portland,Portland,97209-3144,45.525507,-122.68473999999999
5439,Chamberlain University-Virginia,Arlington,22202,38.852326,-77.050273
5440,Stevens-Henager College,Boise,83709-6733,43.591087,-116.27828999999998
5441,Penrose Academy,Scottsdale,85254-4065,33.608309000000006,-111.927617
5442,Skin Institute,Saint Louis,63126,38.527716999999996,-90.364232
5443,Beauty Academy of South Florida,Hialeah Gardens,33016-2421,25.86289,-80.323571
5444,Ogle School Hair Skin Nails-North Dallas,Dallas,75248-1216,32.984161,-96.80361500000001
5445,The Salon Professional Academy-North Little Rock,Sherwood,72120,34.858160999999996,-92.20198
5446,The Salon Professional Academy-St Charles,St. Charles,63301-1021,38.788891,-90.538719
5447,American College for Medical Careers,Orlando,32809,28.470996999999997,-81.402271
5448,Mildred Elley-New York Campus,New York,10004-1010,40.705781,-74.014004
5449,National Paralegal College,Phoenix,85014-1561,33.530663,-112.064275
5450,Carolina College of Biblical Studies,Fayetteville,28303-5157,35.05141,-78.939514
5451,Allstate Hairstyling & Barber College,Cleveland,44113-3413,41.484002000000004,-81.704403
5452,Omega Graduate School,Dayton,37321-6736,35.468142,-85.053774
5453,Jung Tao School of Classical Chinese Medicine,Sugar Grove,28679-9657,36.263233,-81.785303
5454,New York Film Academy,Burbank,91505,34.152076,-118.335567
5455,International College of Cosmetology,Oakland,94601-3525,37.774887,-122.220803
5456,Bella Capelli Academy,Monroeville,15146-2388,40.432494,-79.781672
5457,Institute of Medical Careers,Pittsburgh,15235-3718,40.465286,-79.823825
5458,Flagler Technical Institute,Palm Coast,32164,29.476290000000002,-81.211337
5459,Galaxy Medical College,North Hollywood,91606-1593,34.186976,-118.39620900000001
5460,American Medical Sciences Center,Glendale,91204-5108,34.147117,-118.25699099999999
5461,Mandalyn Academy,American Fork,84003-2161,40.371763,-111.78128999999998
5462,Jose Maria Vargas University,Pembroke Pines,33026,26.009656,-80.281548
5463,American Academy of Health and Beauty,Manchester,03102-5263,42.967431,-71.480701
5464,D A Dorsey Technical College,Miami,33147-6304,25.839575,-80.225732
5465,Keweenaw Bay Ojibwa Community College,Baraga,49908-0000,46.782534999999996,-88.507761
5466,Meridian Institute of Surgical Assisting,Nashville,37218,36.187738,-86.842536
5467,Mauna Loa Helicopters,Kailua Kona,96740-2650,19.729107,-156.041847
5468,Acaydia School of Aesthetics,Provo,84601-0000,40.234627,-111.65823
5469,Manhattan Institute,New York,10001,40.749711,-73.986929
5470,Holistic Massage Training Institute,Baltimore,21218,39.322479,-76.603096
5471,Diamonds Cosmetology College,Sherman,75090-2657,33.673442,-96.606125
5472,Northern Virginia School of Therapeutic Massage,Falls Church,22042-4302,38.873422,-77.160302
5473,Paul Mitchell the School-St Louis,St. Louis,63108-1554,38.644740000000006,-90.262731
5474,Advanced Training Institute,Las Vegas,89118-1519,36.095890000000004,-115.20682099999999
5475,Shepherds Theological Seminary,Cary,27518-9316,35.744334,-78.742623
5476,Taylor Andrews Academy of Hair Design-West Jordan,West Jordan,84088-6577,40.586803,-111.93430900000001
5477,Santa Ana Beauty Academy,Santa Ana,92705-7820,33.766402,-117.835205
5478,Grace College of Divinity,Fayetteville,28314-2343,35.058616,-78.96130500000001
5479,Evolve Beauty Academy,Washing,63090,38.551722999999996,-91.013977
5480,The Salon Professional Academy-Rochester,Rochester,55901-4310,44.067621,-92.504273
5481,Aveda Institute-New Mexico,Albuquerque,87104-1160,35.091873,-106.667464
5482,American Trade School,Saint Ann,63074-1807,38.72876,-90.38014100000001
5483,Estelle Skin Care and Spa Institute,Skokie,60077-9945,42.06358,-87.74704100000001
5484,Paul Mitchell the School-Honolulu,Honolulu,96816-2433,21.28206,-157.800461
5485,Elite Cosmetology School,Yucca Valley,92284-2860,34.121188000000004,-116.43553100000001
5486,American Technical Institute,Bayamon,00957-0000,18.376070000000002,-66.177409
5487,Bergin University of Canine Studies,Penngrove,94951,38.289155,-122.666954
5488,Aveda Institute-Boise,Boise,83704-4406,43.620545,-116.30999399999999
5489,Pima Medical Institute-Aurora,Aurora,80012-0000,39.6956,-104.83148100000001
5490,Capilo School of Hair Design,Augusta,04330-0000,44.317693,-69.77771700000001
5491,Pure Aesthetics Natural Skincare School,Tucson,85716-3823,32.23572,-110.929841
5492,Lindsey Institute of Cosmetology,Bowling Green,42103-8036,36.947278999999995,-86.420808
5493,Buckner Barber School,Dallas,75217-1775,32.737175,-96.684709
5494,Simmons College of Kentucky,Louisville,40203-3322,38.239519,-85.764811
5495,Atelier Esthetique Institute of Esthetics,New York,10001,40.746376,-73.99566899999999
5496,Advanced College of Cosmetology,Waupun,53963-0000,43.632847999999996,-88.736198
5497,North American University,Stafford,77477-0000,29.646303000000003,-95.58833800000001
5498,Entourage Institute of Beauty and Esthetics,Lenexa,66215-3803,38.958,-94.725291
5499,United Beauty College,Denver,80223-2936,39.697447,-105.010843
5500,Cinta Aveda Institute,San Francisco,94108-3204,37.790935,-122.404307
5501,Long Island Nail Skin & Hair Institute,Levittown,11756-1316,40.725914,-73.499036
5502,Southern California Health Institute,Reseda,91335,34.200827000000004,-118.526822
5503,Best Care College,East Orange,07018-1703,40.765332,-74.22111600000001
5504,First Class Cosmetology School,Beloit,53511-0000,42.49901,-89.036231
5505,Millennia Atlantic University,Doral,33178-2369,25.808134,-80.352717
5506,Abcott Institute,Southfield,48075-5227,42.446331,-83.210617
5507,The Salon Professional Academy-Kenosha,Kenosha,53142-4950,42.558040000000005,-87.853088
5508,Paul Mitchell the School-Indianapolis,Indianapolis,46227-6252,39.640007000000004,-86.127361
5509,Taylor Andrews Academy-St George,St. George,84790,37.101622,-113.533821
5510,Protege Academy,East Lansing,48823-8660,42.724862,-84.452903
5511,Colorado Academy of Veterinary Technology,Colorado Springs,80906-4944,38.794277,-104.790429
5512,Northeast Technical Institute,Scarborough,04074-0000,43.608171,-70.314892
5513,Elite School of Cosmetology,Norwalk,44857-2714,41.233614,-82.60795
5514,Paul Mitchell the School-Las Vegas,Las Vegas,89123-8014,36.016734,-115.117034
5515,Summit Salon Academy-Kokomo,Kokomo,46901-6248,40.474971000000004,-86.106111
5516,Florida Academy,Fort Myers,33966-1155,26.608636999999998,-81.824273
5517,Institute for Doctoral Studies in the Visual Arts,Portland,04102-0000,43.65405,-70.272161
5518,State Career College,Waukegan,60085-5129,42.370787,-87.870502
5519,Academy for Salon Professionals,Northridge,91324,34.233959999999996,-118.55821499999999
5520,Paul Mitchell the School-Spokane,Spokane Valley,99037-5041,47.658367999999996,-117.19893
5521,J Renee College,Elgin,60123,42.070355,-88.28954499999999
5522,National Personal Training Institute of Colorado,Lakewood,80401-3304,39.74087,-105.154321
5523,National Personal Training Institute of Colorado,Colorado Springs,80918-5925,38.894095,-104.75466800000001
5524,International College of Beauty Arts & Sciences,Los Angeles,90039-1012,34.148057,-118.273227
5525,The Salon Professional Academy-Shorewood,Shorewood,60404-8789,41.540252,-88.203774
5526,John Paul the Great Catholic University,Escondido,92025,33.12085,-117.082401
5527,University of Connecticut-Hartford Campus,Hartford,06103,41.762673,-72.672175
5528,Ottawa University-Surprise,Surprise,85374,33.628923,-112.368233
5529,Independence University,Salt Lake City,84107,40.684326,-111.870034
5530,National American University-Tulsa,Tulsa,74133-8945,36.046839,-95.905505
5531,National American University-Centennial,Centennial,80122-3157,39.567327,-104.96010600000001
5532,National American University-Colorado Springs South,Colorado Springs,80915-3612,38.847542,-104.722124
5533,Chamberlain University-Missouri,St. Louis,63146,38.701907,-90.43628299999999
5534,Chamberlain University-Texas,Houston,77041,29.838386,-95.560414
5535,Continental School of Beauty Culture-Mattydale,Mattydale,13211-1003,43.105938,-76.147295
5536,Carrington College-Pomona,Pomona,91768-2642,34.06302,-117.803875
5537,Paul Mitchell the School-Columbia,Columbia,29201-3126,33.997803999999995,-81.03995400000001
5538,Paul Mitchell the School-Charleston,North Charleston,29418-6993,32.874611,-80.022852
5539,Kenneth Shuler School of Cosmetology-Greenville,Greenville,29611-7553,34.791087,-82.48451899999999
5540,South University-Novi,Novi,48377,42.495506,-83.457358
5541,Northwest College-Eugene,Springfield,97477,44.078014,-123.046328
5542,Northwest College-Tualatin,Tualatin,97062-9462,45.382946000000004,-122.762464
5543,Trend Setters' Academy of Beauty Culture-Louisville,Louisville,40219-3805,38.134972,-85.684423
5544,CET-Soledad,Soledad,93960-2996,36.414559999999994,-121.316599
5545,United Education Institute-UEI College San Marcos,San Marcos,92069-3587,33.131561,-117.118524
5546,Vanguard College of Cosmetology-Metairie,Metairie,70002-4705,30.004827000000002,-90.163276
5547,United Education Institute-Anaheim,Anaheim,92801-2409,33.851393,-117.922969
5548,New England Tractor Trailer Training School of Massachusetts,North Andover,01845-1048,42.730818,-71.115989
5549,Cortiva Institute-Las Vegas,Las Vegas,89123-2069,36.040791999999996,-115.12074199999999
5550,Cortiva Institute-Tempe,Tempe,85282-4446,33.391682,-111.962383
5551,Cortiva Institute-Phoenix,Phoenix,85051-3470,33.577302,-112.12673899999999
5552,Cortiva Institute-Westminster,Westminster,80031-2921,39.859272999999995,-105.065176
5553,Cortiva Institute-Aurora,Aurora,80012-2523,39.704762,-104.824702
5554,Dewey University-Manati,Manati,00674-0000,18.433307,-66.48733299999999
5555,Cortiva Institute-York,York,17402-8046,40.085349,-76.76844100000001
5556,Allen School-Phoenix,Phoenix,85053-4064,33.629635,-112.11743
5557,Oklahoma Technical College,Tulsa,74145-1122,36.098687,-95.905011
5558,Midwest Technical Institute-Moline,Moline,61265-4421,41.489394,-90.483614
5559,Unitech Training Academy-Alexandria,Alexandria,71301,31.265718,-92.460375
5560,Unitech Training Academy-Lake Charles,Lake Charles,70601-7887,30.204239,-93.192846
5561,Aveda Institute-Los Angeles,Los Angeles,90024-2808,34.062796999999996,-118.44656599999999
